id	resource	type	text	sf	resultSize	maxJVDPath	maxJVDSink	maxJVDStar	maxJVDHybrid	maxJVD	meanJoinVertexDegree	medianJoinVertexDegree	joinVertices	projectVars	tps	distinct	predicateVar
440	http://lsq.aksw.org/res/q-01a94280	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Flavor  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-01a94280	0	2	2			2	2	2	2	1	2	1	0
441	http://lsq.aksw.org/res/q-01b260c9	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Siberian_tiger               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-01b260c9	0	2	2			2	2	2	2	1	2	1	0
442	http://lsq.aksw.org/res/q-02663ff0	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Bronze_sculpture               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-02663ff0	0	2	2			2	2	2	2	1	2	1	0
443	http://lsq.aksw.org/res/q-02cb81bf	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT DISTINCT  ?r10 WHERE   { :Achaemenid_Empire               ?r10  dbp-owl:Place   } 	http://lsq.aksw.org/res/sf-q-02cb81bf	1						0	0	0	1	1	1	1
444	http://lsq.aksw.org/res/q-039775b8	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Heart  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-039775b8	0	2	2			2	2	2	2	1	2	1	0
445	http://lsq.aksw.org/res/q-03af2bad	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Good_Records               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-03af2bad	0	2	2			2	2	2	2	1	2	1	0
446	http://lsq.aksw.org/res/q-09922e64	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  ns:   <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?r13 WHERE   { ?x0       ns:type  dbp-owl:Place .     :Sassanid_Empire               ?r13     ?x0   } 	http://lsq.aksw.org/res/sf-q-09922e64	2	2				2	2	2	1	1	2	1	1
447	http://lsq.aksw.org/res/q-0daa6597	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Twenga  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0daa6597	0	2	2			2	2	2	2	1	2	1	0
448	http://lsq.aksw.org/res/q-0db121a0	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Japanese_people               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0db121a0	0	2	2			2	2	2	2	1	2	1	0
449	http://lsq.aksw.org/res/q-0e0d7806	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Beta  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0e0d7806	0	2	2			2	2	2	2	1	2	1	0
450	http://lsq.aksw.org/res/q-0ee34d4e	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Microphone_Records               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0ee34d4e	0	2	2			2	2	2	2	1	2	1	0
451	http://lsq.aksw.org/res/q-0ef07a94	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Metacarpal_bones               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0ef07a94	0	2	2			2	2	2	2	1	2	1	0
452	http://lsq.aksw.org/res/q-0ef37b46	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Movistar               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0ef37b46	0	2	2			2	2	2	2	1	2	1	0
453	http://lsq.aksw.org/res/q-0efd0c44	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Hatred  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0efd0c44	0	2	2			2	2	2	2	1	2	1	0
454	http://lsq.aksw.org/res/q-0f08bffa	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Bill_Paxton               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0f08bffa	0	2	2			2	2	2	2	1	2	1	0
455	http://lsq.aksw.org/res/q-0f225a71	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Love_Lab               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-0f225a71	0	2	2			2	2	2	2	1	2	1	0
456	http://lsq.aksw.org/res/q-121a04c8	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT DISTINCT  ?x1 WHERE   { :Iran  dbp-owl:capital  ?x1 } 	http://lsq.aksw.org/res/sf-q-121a04c8	1						0	0	0	1	1	1	0
457	http://lsq.aksw.org/res/q-12d1d842	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Oxford_English_Dictionary               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-12d1d842	0	2	2			2	2	2	2	1	2	1	0
458	http://lsq.aksw.org/res/q-1341af39	http://lsq.aksw.org/vocab#Query	SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Catherine_Br%C3%A9chignac>               ?o  ?p   } 	http://lsq.aksw.org/res/sf-q-1341af39	8						0	0	0	2	1	1	1
459	http://lsq.aksw.org/res/q-13e93d05	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#>  SELECT DISTINCT  ?Concept WHERE   { ?Concept  owl:sameAs  <http://sws.geonames.org/3013205/> } 	http://lsq.aksw.org/res/sf-q-13e93d05	1						0	0	0	1	1	1	0
460	http://lsq.aksw.org/res/q-1448ce6b	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Kris_Kristofferson               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1448ce6b	0	2	2			2	2	2	2	1	2	1	0
461	http://lsq.aksw.org/res/q-1462d238	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Draco_Malfoy               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1462d238	0	2	2			2	2	2	2	1	2	1	0
462	http://lsq.aksw.org/res/q-1476d1f8	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Pamplona               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1476d1f8	0	2	2			2	2	2	2	1	2	1	0
463	http://lsq.aksw.org/res/q-156e0fcc	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Experiment               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-156e0fcc	0	2	2			2	2	2	2	1	2	1	0
464	http://lsq.aksw.org/res/q-15cb4389	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Stroke  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-15cb4389	0	2	2			2	2	2	2	1	2	1	0
465	http://lsq.aksw.org/res/q-16114886	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Experimental_psychology               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-16114886	0	2	2			2	2	2	2	1	2	1	0
466	http://lsq.aksw.org/res/q-1628d17b	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Anniversary               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1628d17b	0	2	2			2	2	2	2	1	2	1	0
467	http://lsq.aksw.org/res/q-163316a7	http://lsq.aksw.org/vocab#Query	SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Jean_Ladri%C3%A8re>               ?o  ?p   } 	http://lsq.aksw.org/res/sf-q-163316a7	7						0	0	0	2	1	1	1
468	http://lsq.aksw.org/res/q-1b7b2bce	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Henderson               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1b7b2bce	0	2	2			2	2	2	2	1	2	1	0
469	http://lsq.aksw.org/res/q-1c1a4abb	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Human_evolution               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1c1a4abb	0	2	2			2	2	2	2	1	2	1	0
470	http://lsq.aksw.org/res/q-1c529a01	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Ohio_University               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1c529a01	0	2	2			2	2	2	2	1	2	1	0
471	http://lsq.aksw.org/res/q-1c79245e	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Randomness               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1c79245e	0	2	2			2	2	2	2	1	2	1	0
472	http://lsq.aksw.org/res/q-1c847c7a	http://lsq.aksw.org/vocab#Query	SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Yacouba_Konat%C3%A9>               ?o  ?p   } 	http://lsq.aksw.org/res/sf-q-1c847c7a	8						0	0	0	2	1	1	1
473	http://lsq.aksw.org/res/q-1c968fc9	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Strange_Magic_(film)>               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1c968fc9	0	2	2			2	2	2	2	1	2	1	0
474	http://lsq.aksw.org/res/q-1cbc2fef	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Big_data               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-1cbc2fef	0	2	2			2	2	2	2	1	2	1	0
475	http://lsq.aksw.org/res/q-20547452	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Puzzle  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-20547452	0	2	2			2	2	2	2	1	2	1	0
476	http://lsq.aksw.org/res/q-207b62eb	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Macquarie_University               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-207b62eb	0	2	2			2	2	2	2	1	2	1	0
477	http://lsq.aksw.org/res/q-2508c97f	http://lsq.aksw.org/vocab#Query	SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Andreas_Alf%C3%B6ldi>               ?o  ?p   } 	http://lsq.aksw.org/res/sf-q-2508c97f	12						0	0	0	2	1	1	1
478	http://lsq.aksw.org/res/q-266ae1f2	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Teleco  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-266ae1f2	0	2	2			2	2	2	2	1	2	1	0
479	http://lsq.aksw.org/res/q-28134259	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Ernest  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-28134259	0	2	2			2	2	2	2	1	2	1	0
480	http://lsq.aksw.org/res/q-2a604d10	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Sunbittern               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2a604d10	0	2	2			2	2	2	2	1	2	1	0
481	http://lsq.aksw.org/res/q-2b8a888c	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Phil_Harvey               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2b8a888c	0	2	2			2	2	2	2	1	2	1	0
482	http://lsq.aksw.org/res/q-2bc3231c	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Palindrome               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2bc3231c	0	2	2			2	2	2	2	1	2	1	0
483	http://lsq.aksw.org/res/q-2cb6b515	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Anthony_Moore               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2cb6b515	0	2	2			2	2	2	2	1	2	1	0
484	http://lsq.aksw.org/res/q-2cc8f2b8	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Blooded               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2cc8f2b8	0	2	2			2	2	2	2	1	2	1	0
485	http://lsq.aksw.org/res/q-2ce6ef80	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:1873  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2ce6ef80	0	2	2			2	2	2	2	1	2	1	0
486	http://lsq.aksw.org/res/q-2ceab6dd	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Earth  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2ceab6dd	0	2	2			2	2	2	2	1	2	1	0
487	http://lsq.aksw.org/res/q-2cf86a16	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Serj_Tankian               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2cf86a16	0	2	2			2	2	2	2	1	2	1	0
488	http://lsq.aksw.org/res/q-2d43e723	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Apple_Inc.>               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2d43e723	0	2	2			2	2	2	2	1	2	1	0
489	http://lsq.aksw.org/res/q-2d5536df	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Black_Sea               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2d5536df	0	2	2			2	2	2	2	1	2	1	0
490	http://lsq.aksw.org/res/q-2d673c46	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:MC5  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2d673c46	0	2	2			2	2	2	2	1	2	1	0
491	http://lsq.aksw.org/res/q-2f6cd9b3	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Door  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2f6cd9b3	0	2	2			2	2	2	2	1	2	1	0
492	http://lsq.aksw.org/res/q-2fa6bec7	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Perfect_Fit_(Van_Morrison_song)>               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2fa6bec7	0	2	2			2	2	2	2	1	2	1	0
493	http://lsq.aksw.org/res/q-2fc73e99	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Courage               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-2fc73e99	0	2	2			2	2	2	2	1	2	1	0
494	http://lsq.aksw.org/res/q-301dfff1	http://lsq.aksw.org/vocab#Query	SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Francis_Ambri%C3%A8re>               ?o  ?p   } 	http://lsq.aksw.org/res/sf-q-301dfff1	6						0	0	0	2	1	1	1
495	http://lsq.aksw.org/res/q-302b808b	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Haile  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-302b808b	0	2	2			2	2	2	2	1	2	1	0
496	http://lsq.aksw.org/res/q-3044a757	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Research_institute               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-3044a757	0	2	2			2	2	2	2	1	2	1	0
497	http://lsq.aksw.org/res/q-319f2936	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Boikot  rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-319f2936	0	2	2			2	2	2	2	1	2	1	0
498	http://lsq.aksw.org/res/q-35ddb01d	http://lsq.aksw.org/vocab#Query	PREFIX  owl:  <http://www.w3.org/2002/07/owl#> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbres: <http://dbpedia.org/resource/>  SELECT DISTINCT  * WHERE   { dbres:Syd_Barrett               rdf:type  ?owl .     ?owl      rdf:type  owl:Class   } 	http://lsq.aksw.org/res/sf-q-35ddb01d	0	2	2			2	2	2	2	1	2	1	0
